timestamp,month,node_id,node_type,host_country_id,inventory_days_proxy,trade_delay_proxy,news_vol_7d,neg_tone_frac_3d,strike_flag_7d,weather_anomaly_7d,global_risk,feature_provenance,feature_sources,is_inherited,vintage_date,inbound_flow_usd,label_tau_0.30,label_tau_0.35,label_tau_0.40,label
2024-09-30T00:00:00+00:00,2024-09,country_344,country,country_344,32.15825412014352,0.0,0.0,0.0,0.0,0.0,0.0,"{""inventory_days_proxy"": ""observed"", ""trade_delay_proxy"": ""observed"", ""news_vol_7d"": ""observed"", ""neg_tone_frac_3d"": ""observed"", ""strike_flag_7d"": ""observed"", ""weather_anomaly_7d"": ""observed"", ""global_risk"": ""observed""}","{""news"": []}",False,2024-09-30T00:00:00+00:00,21797116423.495003,0.0,0.0,0.0,0.0
2024-10-31T00:00:00+00:00,2024-10,country_344,country,country_344,30.683774893540892,0.0,0.0,0.0,0.0,0.0,0.0,"{""inventory_days_proxy"": ""observed"", ""trade_delay_proxy"": ""observed"", ""news_vol_7d"": ""observed"", ""neg_tone_frac_3d"": ""observed"", ""strike_flag_7d"": ""observed"", ""weather_anomaly_7d"": ""observed"", ""global_risk"": ""observed""}","{""news"": []}",False,2024-10-31T00:00:00+00:00,20797702859.369003,0.0,0.0,0.0,0.0
2024-11-30T00:00:00+00:00,2024-11,country_344,country,country_344,32.14642136435756,0.0,0.0,0.0,0.0,0.0,0.0,"{""inventory_days_proxy"": ""observed"", ""trade_delay_proxy"": ""observed"", ""news_vol_7d"": ""observed"", ""neg_tone_frac_3d"": ""observed"", ""strike_flag_7d"": ""observed"", ""weather_anomaly_7d"": ""observed"", ""global_risk"": ""observed""}","{""news"": []}",False,2024-11-30T00:00:00+00:00,22285723984.266,0.0,0.0,0.0,0.0
2024-12-31T00:00:00+00:00,2024-12,country_344,country,country_344,31.562218915335773,0.0,0.0,0.0,0.0,0.0,0.0,"{""inventory_days_proxy"": ""observed"", ""trade_delay_proxy"": ""observed"", ""news_vol_7d"": ""observed"", ""neg_tone_frac_3d"": ""observed"", ""strike_flag_7d"": ""observed"", ""weather_anomaly_7d"": ""observed"", ""global_risk"": ""observed""}","{""news"": []}",False,2024-12-31T00:00:00+00:00,22932178676.047,,,,
2024-01-31T00:00:00+00:00,2024-01,country_372,country,country_372,30.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""inventory_days_proxy"": ""observed"", ""trade_delay_proxy"": ""observed"", ""news_vol_7d"": ""observed"", ""neg_tone_frac_3d"": ""observed"", ""strike_flag_7d"": ""observed"", ""weather_anomaly_7d"": ""observed"", ""global_risk"": ""observed""}","{""news"": []}",False,2024-01-31T00:00:00+00:00,93578805.562,1.0,0.0,0.0,0.0
2024-02-29T00:00:00+00:00,2024-02,country_372,country,country_372,20.027548268163052,9.972451731836948,0.0,0.0,0.0,0.0,0.0,"{""inventory_days_proxy"": ""observed"", ""trade_delay_proxy"": ""observed"", ""news_vol_7d"": ""observed"", ""neg_tone_frac_3d"": ""observed"", ""strike_flag_7d"": ""observed"", ""weather_anomaly_7d"": ""observed"", ""global_risk"": ""observed""}","{""news"": []}",False,2024-02-29T00:00:00+00:00,62471801.509,0.0,0.0,0.0,0.0
2024-03-31T00:00:00+00:00,2024-03,country_372,country,country_372,37.86923519529331,0.0,0.0,0.0,0.0,0.0,0.0,"{""inventory_days_proxy"": ""observed"", ""trade_delay_proxy"": ""observed"", ""news_vol_7d"": ""observed"", ""neg_tone_frac_3d"": ""observed"", ""strike_flag_7d"": ""observed"", ""weather_anomaly_7d"": ""observed"", ""global_risk"": ""observed""}","{""news"": []}",False,2024-03-31T00:00:00+00:00,98491952.359,0.0,0.0,0.0,0.0
2024-04-30T00:00:00+00:00,2024-04,country_372,country,country_372,35.775529766533694,0.0,0.0,0.0,0.0,0.0,0.0,"{""inventory_days_proxy"": ""observed"", ""trade_delay_proxy"": ""observed"", ""news_vol_7d"": ""observed"", ""neg_tone_frac_3d"": ""observed"", ""strike_flag_7d"": ""observed"", ""weather_anomaly_7d"": ""observed"", ""global_risk"": ""observed""}","{""news"": []}",False,2024-04-30T00:00:00+00:00,111594378.13,0.0,0.0,0.0,0.0
2024-05-31T00:00:00+00:00,2024-05,country_372,country,country_372,45.85828975393719,0.0,0.0,0.0,0.0,0.0,0.0,"{""inventory_days_proxy"": ""observed"", ""trade_delay_proxy"": ""observed"", ""news_vol_7d"": ""observed"", ""neg_tone_frac_3d"": ""observed"", ""strike_flag_7d"": ""observed"", ""weather_anomaly_7d"": ""observed"", ""global_risk"": ""observed""}","{""news"": []}",False,2024-05-31T00:00:00+00:00,150555749.657,0.0,0.0,0.0,0.0
2024-06-30T00:00:00+00:00,2024-06,country_372,country,country_372,32.9081176754437,0.0,0.0,0.0,0.0,0.0,0.0,"{""inventory_days_proxy"": ""observed"", ""trade_delay_proxy"": ""observed"", ""news_vol_7d"": ""observed"", ""neg_tone_frac_3d"": ""observed"", ""strike_flag_7d"": ""observed"", ""weather_anomaly_7d"": ""observed"", ""global_risk"": ""observed""}","{""news"": []}",False,2024-06-30T00:00:00+00:00,122412030.914,0.0,0.0,0.0,0.0
2024-07-31T00:00:00+00:00,2024-07,country_372,country,country_372,30.820386359577302,0.0,0.0,0.0,0.0,0.0,0.0,"{""inventory_days_proxy"": ""observed"", ""trade_delay_proxy"": ""observed"", ""news_vol_7d"": ""observed"", ""neg_tone_frac_3d"": ""observed"", ""strike_flag_7d"": ""observed"", ""weather_anomaly_7d"": ""observed"", ""global_risk"": ""observed""}","{""news"": []}",False,2024-07-31T00:00:00+00:00,125759536.261,0.0,0.0,0.0,0.0
