month,reporter_code,partner_code,commodity_code,flow_code,trade_value_usd,flow_volume,published_at,available_at,vintage_date,source
2024-04,699,360,6109,M,131746.005,3913.08,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,376,6109,M,6695.415,225.928,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,380,6109,M,389525.995,13068.756,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,392,6109,M,25589.551,863.484,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,400,6109,M,2358.187,64.66,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,428,6109,M,204.062,6.886,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,440,6109,M,3482.59,96.024,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,480,6109,M,5054.071,170.543,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,484,6109,M,23447.823,791.214,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,490,6109,M,238.964,6.552,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,504,6109,M,30469.366,997.849,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,528,6109,M,2276.538,76.819,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,558,6109,M,185.442,6.257,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,604,6109,M,599.765,16.445,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,608,6109,M,348.62,11.764,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,620,6109,M,35454.101,1188.104,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,642,6109,M,32.528,1.098,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,702,6109,M,6380.617,180.029,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,704,6109,M,1411443.478,43661.627,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,710,6109,M,375.369,12.666,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,724,6109,M,151425.372,5036.72,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,752,6109,M,3735.065,126.035,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,757,6109,M,60.619,2.046,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,764,6109,M,22091.267,699.048,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,784,6109,M,7311.761,246.725,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,788,6109,M,51455.401,1697.116,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,792,6109,M,1172598.269,38771.518,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,826,6109,M,6596.885,198.886,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,842,6109,M,12187.919,381.631,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,0,6203,M,17457690.521,538442.893,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,36,6203,M,90.125,2.377,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,40,6203,M,285.411,6.448,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,50,6203,M,12010332.836,387746.932,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,100,6203,M,17092.708,290.496,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,104,6203,M,27537.084,864.04,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,116,6203,M,17384.533,579.087,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,144,6203,M,663074.172,16712.069,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,156,6203,M,824400.387,24163.03,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,191,6203,M,101.491,2.744,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,251,6203,M,23487.581,766.076,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,276,6203,M,564.887,14.279,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,344,6203,M,3869.984,120.754,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,360,6203,M,40138.282,1147.092,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,372,6203,M,881.495,18.811,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,380,6203,M,675167.649,12931.671,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,392,6203,M,3574.945,115.488,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,400,6203,M,349.423,9.449,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,480,6203,M,20407.036,709.897,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,484,6203,M,26096.613,680.262,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,504,6203,M,13923.405,400.813,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,524,6203,M,42081.151,1463.873,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,528,6203,M,101094.279,3489.039,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,604,6203,M,3579.453,86.033,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,620,6203,M,8027.836,222.262,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,642,6203,M,72903.081,2442.313,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,699,6203,M,35815.837,617.881,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,704,6203,M,1128428.996,30732.496,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,724,6203,M,185031.813,5008.909,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,757,6203,M,38736.645,428.085,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,764,6203,M,6214.442,186.275,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,784,6203,M,5237.247,169.705,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,788,6203,M,98519.825,3394.824,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,792,6203,M,1210247.655,38033.271,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,818,6203,M,125712.641,4373.153,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,826,6203,M,18964.767,262.962,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,842,6203,M,8334.804,249.995,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,0,6204,M,14690928.363,0.0,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,36,6204,M,14.795,0.291,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,50,6204,M,4230244.316,136344.583,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,56,6204,M,11625.55,245.285,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,100,6204,M,8112.602,203.846,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,104,6204,M,310341.426,7919.338,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,116,6204,M,176156.233,4907.088,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,144,6204,M,253293.78,6922.438,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,156,6204,M,4449719.356,105460.107,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,191,6204,M,415.641,12.437,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,251,6204,M,115487.05,2224.07,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,276,6204,M,931.911,24.431,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,300,6204,M,15497.691,311.596,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,344,6204,M,5863.341,78.528,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,360,6204,M,301096.507,5966.815,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,380,6204,M,380012.823,7003.48,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,392,6204,M,2811.559,64.404,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,428,6204,M,681.833,24.333,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,458,6204,M,1778.984,51.96,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,480,6204,M,6026.051,215.052,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,484,6204,M,18926.58,675.434,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,490,6204,M,207.479,6.258,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,504,6204,M,120642.025,2874.149,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,528,6204,M,25220.885,666.55,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,620,6204,M,8050.161,239.446,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,642,6204,M,1067.788,0.0,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,699,6204,M,314937.22,4305.393,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,702,6204,M,132.76,3.751,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,704,6204,M,512099.019,14163.856,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,724,6204,M,404160.2,9736.027,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,764,6204,M,6598.971,188.18,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,788,6204,M,44409.82,1135.699,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,792,6204,M,2929209.406,73970.951,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,818,6204,M,10570.83,339.939,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,826,6204,M,23077.143,251.023,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,842,6204,M,1506.63,47.54,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,0,8471,M,909620663.269,3113899.928,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,36,8471,M,109136.958,284.35,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,40,8471,M,323463.929,1118.002,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,56,8471,M,87081.012,568.251,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,76,8471,M,2116.645,7.067,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,100,8471,M,419.43,2.357,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,124,8471,M,376565.074,1332.725,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,144,8471,M,195.993,0.488,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,156,8471,M,494585306.675,1747296.974,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,188,8471,M,10950.107,36.932,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,203,8471,M,4368655.271,13410.642,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,208,8471,M,85578.999,289.827,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,246,8471,M,107049.783,481.079,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,251,8471,M,349147.742,1224.548,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,276,8471,M,3701395.646,16635.692,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,300,8471,M,1161.031,3.742,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,344,8471,M,1063462.055,3111.454,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,348,8471,M,2724581.553,9000.833,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,360,8471,M,1143716.451,10576.442,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,372,8471,M,18597280.616,47146.762,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,376,8471,M,228395.186,854.961,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,380,8471,M,194998.01,1219.713,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,392,8471,M,1552292.674,10223.177,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,410,8471,M,2625123.511,18063.035,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,418,8471,M,6442.1,20.813,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,428,8471,M,5950.241,55.024,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,458,8471,M,65057443.665,214511.236,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,484,8471,M,20781469.346,67977.571,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,490,8471,M,100839214.825,341010.642,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,528,8471,M,1520387.393,5036.75,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,579,8471,M,12694.165,42.238,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,608,8471,M,1506984.742,3971.808,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,616,8471,M,718416.822,2453.189,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,620,8471,M,15747.158,48.624,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,642,8471,M,60692.61,192.024,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,643,8471,M,77171.885,248.7,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,688,8471,M,12086.955,107.386,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,699,8471,M,37041.036,134.625,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,702,8471,M,61081995.142,200091.94,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,703,8471,M,15579.496,53.054,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,704,8471,M,32136711.197,106312.75,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,705,8471,M,4693.941,15.494,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,710,8471,M,772.126,2.495,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,724,8471,M,29978.394,172.081,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,752,8471,M,109206.449,474.603,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,757,8471,M,175320.526,622.687,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,764,8471,M,17834776.409,44979.495,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,784,8471,M,422783.84,1615.994,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,788,8471,M,147.088,0.366,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,792,8471,M,15871.585,54.167,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,826,8471,M,1540712.96,5420.398,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
2024-04,699,842,8471,M,73362296.822,235384.724,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,2026-08-28T16:48:00.004233+00:00,un_comtrade
